create_time,update_time,table_id,table_name,db_name,table_type,db_type,desc
2018-09-04 03:40:43,2019-08-01 19:08:56,162828,p2p_pre_success_summary_day,datest,,hive,p2p打洞成功率日分析
2018-09-05 10:34:00,2019-08-01 19:08:56,163057,p2p_pre_time_summary_day,datest,,hive,p2p打洞耗时
2018-11-28 10:26:43,2019-08-01 19:08:56,187905,p2p_video_playback_summary_3_day,datest,,hive,p2p设备转发日分析
2018-09-04 02:34:36,2019-08-01 19:08:56,162812,p2p_video_request_summary_3_day,datest,,hive,p2p设备转发日分析
2018-09-03 02:57:43,2019-08-01 19:08:56,162766,p2p_video_request_summary_all_device_day,datest,,hive,全网设备转发日分析
2018-08-17 11:45:39,2019-08-01 19:08:56,157480,p2p_video_time_distribution_summary_day,datest,,hive,p2p出流耗时分布日分析
2018-09-04 02:43:06,2019-08-01 19:08:56,162814,p2p_view_time_summary_day,datest,,hive,p2p设备转发日分析
2018-09-03 04:39:15,2019-08-01 19:08:56,162517,p2p_vtdu_resolve_summary_all_device_day,datest,,hive,全网设备对vtdu进行分解
2018-09-04 02:13:58,2019-08-01 19:08:56,162801,p2p_vtdu_resolve_summary_day,datest,,hive,p2p对vtdu进行分解
2018-07-30 07:58:32,2019-08-01 19:08:56,221931,platform_quality_of_compu_room,datest,,hive,机房质量统计表
2019-05-10 07:58:51,2019-08-01 19:08:56,237525,playback_main_day,datest,,hive,回放主表日报
2019-05-23 10:48:08,2019-08-01 19:08:56,241603,playback_main_error_day,datest,,hive,回放主表错误码日报
2019-05-10 07:59:39,2019-08-01 19:08:56,255419,playback_sub_day,datest,,hive,回放子表日报
2019-05-23 10:48:17,2019-08-01 19:08:56,241605,playback_sub_error_day,datest,,hive,回放子表错误码日报
2019-05-10 07:56:28,2019-08-01 19:08:56,237523,preview_main_day,datest,,hive,预览主表日报
2019-05-23 10:48:04,2019-08-01 19:08:56,241602,preview_main_error_day,datest,,hive,预览主表错误码日报
2019-05-10 07:57:22,2019-08-01 19:08:56,255420,preview_sub_day,datest,,hive,预览子表日报
2019-05-23 10:48:12,2019-08-01 19:08:56,241604,preview_sub_error_day,datest,,hive,预览子表错误码日报
2019-05-21 07:23:59,2019-08-01 19:08:56,241025,preview_sub_split_day,datest,,hive,预览子表第一次成功拆分日报
2018-09-06 02:55:52,2019-08-01 19:08:56,262392,proxy_peak_concurrent_summary_day,datest,,hive,proxy_peak_concurrent_summary_day
2018-09-03 03:28:27,2019-08-01 19:08:56,162513,qos_video_request_summary_day,datest,,hive,预览取流QOS专题
2018-07-30 08:04:39,2019-08-01 19:08:56,152249,quality_compu_room_quality,datest,,hive,quality_compu_room_quality
2019-06-05 10:13:32,2019-08-01 19:08:56,246078,report_ad_request_summary_day,datest,,hive,
2019-06-15 03:11:53,2019-08-01 19:08:56,249974,report_alarm_insurance_active_stat_day,datest,,hive,
2019-06-15 03:35:15,2019-08-01 19:08:56,249980,report_alarm_insurance_stat_day,datest,,hive,
2019-04-25 02:40:55,2019-08-01 19:08:56,232646,report_alarm_trusteeship_convert_user_info_day,datest,,hive,
2019-04-25 02:43:25,2019-08-01 19:08:56,232648,report_alarm_trusteeship_stay_user_info_day,datest,,hive,
2019-05-23 03:45:44,2019-08-01 19:08:56,241718,report_alarm_trusteeship_try_service_info_day,datest,,hive,
2019-07-30 06:39:28,2019-08-01 19:08:56,270679,report_alarmduty_stat_day,datest,,hive,
2019-06-15 04:29:11,2019-08-01 19:08:56,249993,report_antarmy_lowscore_proxy_stay_stat_day,datest,,hive,蚁兵代理 -1000分代理留存
2018-09-17 06:01:28,2019-08-01 19:08:56,166752,report_antarmy_proxy_bandwidth_stat,datest,,hive,
2018-09-19 11:44:37,2019-08-01 19:08:56,167254,report_antarmy_proxy_device_stat,datest,,hive,
2019-06-13 03:26:37,2019-08-01 19:08:56,249248,report_antarmy_proxy_score_stat_day,datest,,hive,蚁兵代理 日活代理评分分布
2018-09-19 11:25:50,2019-08-01 19:08:56,167249,report_antarmy_proxy_stat,datest,,hive,
2018-09-14 04:46:05,2019-08-01 19:08:56,165843,report_app_ad_stat,datest,,hive,
2018-09-20 06:05:40,2019-08-01 19:08:56,249158,report_app_api_stat,datest,,hive,
2018-07-31 08:15:29,2019-08-01 19:08:56,152552,report_app_push_recv,datest,,hive,report_app_push_recv
2019-07-11 04:17:42,2019-08-01 19:08:56,262820,report_app_user_action_stat_day,datest,,hive,用户操作统计
2019-01-14 06:57:47,2019-08-01 19:08:56,202047,report_app_user_stat,datest,,hive,app安装与用户注册
2019-05-28 03:08:13,2019-08-01 19:08:56,243431,report_babycrydetect_pay_path_stat_day,datest,,hive,
2018-11-01 02:33:17,2019-08-01 19:08:56,219701,report_businessline_bandwidth_stat,datest,,hive,
2019-06-24 03:27:05,2019-08-01 19:08:56,253167,report_c3a_battery_use_stat_day,datest,,hive,C3A耗电量统计
2019-07-16 09:13:14,2019-08-01 19:08:56,264499,report_cloudcare_pop_up_ad_info_day,datest,,hive,
2019-07-15 03:27:30,2019-08-01 19:08:56,264221,report_cloudcare_preview_stay_info_day,datest,,hive,
2019-05-28 03:11:13,2019-08-01 19:08:56,243433,report_cry_analysis_stat_day,datest,,hive,
2019-06-05 10:52:43,2019-08-01 19:08:56,266846,report_device_add_ap_stat_day,datest,,hive,设备配网统计-AP模式
2019-07-30 07:18:36,2019-08-01 19:08:56,270688,report_device_offline_rate_day,datest,,hive,
2019-05-06 03:26:20,2019-08-01 19:08:56,236118,report_device_offline_stat_day,datest,,hive,设备掉线统计汇总表
2019-06-10 04:41:19,2019-08-01 19:08:56,248227,report_device_use_stat_day,datest,,hive,设备使用数据串联
2019-05-06 04:20:20,2019-08-01 19:08:56,236134,report_ezviz_platform_main_stat_day,datest,,hive,萤石云平台各类业务宏观指标统计
2018-12-20 08:43:25,2019-08-01 19:08:56,194613,report_flowmedia_parallel_stat,datest,,hive,
2019-04-03 08:04:20,2019-08-01 19:08:56,225959,report_hikops_host_resource_useage,datest,,hive,
2018-11-15 07:28:52,2019-08-01 19:08:56,186210,report_hikops_monitor_bandwidth,datest,,hive,
2019-02-26 05:55:43,2019-08-01 19:08:56,218160,report_hikops_monitor_bandwidth_all,datest,,hive,各产品线带宽
2019-04-08 04:42:33,2019-08-01 19:08:56,227714,report_hikops_productline_resource_useage_stat,datest,,hive,
2019-04-03 08:07:08,2019-08-01 19:08:56,225961,report_hikops_resource_useage_detail,datest,,hive,
2019-02-13 07:08:48,2019-08-01 19:08:56,266864,report_human_pay_path_stat,datest,,hive,智能提醒（人形检测）支付漏斗
2019-07-03 11:51:30,2019-08-01 19:08:56,258736,report_human_subscribe_info_day,datest,,hive,
2019-04-19 04:08:35,2019-08-01 19:08:56,236502,report_login_hour_stat_month,datest,,hive,
2019-05-29 02:43:21,2019-08-01 19:08:56,243767,report_mobile_sensor_active_users_day,datest,,hive,
2019-05-29 06:41:06,2019-08-01 19:08:56,243839,report_mobile_sensor_alarm_day,datest,,hive,
2019-05-31 03:28:18,2019-08-01 19:08:56,247741,report_mobile_sensor_path_stat_day,datest,,hive,
2019-05-30 04:09:26,2019-08-01 19:08:56,244156,report_mobile_sensor_stay_users_day,datest,,hive,
2019-05-29 01:48:38,2019-08-01 19:08:56,243750,report_mobile_sensor_user_action_day,datest,,hive,
2018-07-26 07:31:18,2019-08-01 19:08:56,151020,report_ocr_stat_day,datest,,hive,report_ocr_stat_day
2019-06-10 08:12:49,2019-08-01 19:08:56,270970,report_open_ai_task_list_day,datest,,hive,开放平台ai任务清单
2018-07-26 07:58:33,2019-08-01 19:08:56,151027,report_open_api_stat_day,datest,,hive,app_rn_buycloud导出到mysql的表
2019-03-12 07:29:07,2019-08-01 19:08:56,224389,report_open_app_active_stat,datest,,hive,开放平台运营数据-用户活跃
2019-07-29 07:01:17,2019-08-01 19:08:56,270318,report_open_app_main_stat_day,datest,,hive,开发平台使用统计
2019-03-12 07:24:42,2019-08-01 19:08:56,237030,report_open_app_status_stat,datest,,hive,开放平台app生命周期统计
2018-10-30 12:17:10,2019-08-01 19:08:56,179327,report_open_bandwidth_detail_stat,datest,,hive,
2018-10-08 03:11:40,2019-08-01 19:08:56,172878,report_open_bandwidth_stat,datest,,hive,
2019-01-23 04:07:31,2019-08-01 19:08:56,221665,report_open_cost_and_income_month_stat,datest,,hive,开放平台收支统计-日
2019-01-23 04:07:25,2019-08-01 19:08:56,221662,report_open_cost_and_income_stat,datest,,hive,开放平台收支统计-日
2019-01-23 04:07:28,2019-08-01 19:08:56,221664,report_open_cost_and_income_week_stat,datest,,hive,开放平台收支统计-日
2019-05-09 06:41:43,2019-08-01 19:08:56,237155,report_open_enterprise_user_stat_day,datest,,hive,开放平台用户运营核心指标统计--企业版
2019-06-11 07:24:04,2019-08-01 19:08:56,248404,report_open_income_cloud_stat_day,datest,,hive,开放平台to B云存储收入
2019-06-11 08:09:00,2019-08-01 19:08:56,248418,report_open_income_enterprise_stat_day,datest,,hive,开放平台企业版收入
2019-06-11 08:04:29,2019-08-01 19:08:56,248416,report_open_income_flow_stat_day,datest,,hive,开放平台流量收入
2019-06-10 08:26:16,2019-08-01 19:08:56,247948,report_open_intelligence_api_use_stat_day,datest,,hive,/api/lapp/intelligence/algorithms 调用统计
2019-07-05 03:07:37,2019-08-01 19:08:56,260919,report_open_person_limit_stat,datest,,hive,开放平台个人版限制
2019-05-09 06:28:43,2019-08-01 19:08:56,237151,report_open_personal_user_stat_day,datest,,hive,开放平台用户运营核心指标统计--个人版
2019-07-16 02:07:36,2019-08-01 19:08:56,264596,report_open_saas_account_stat_day,datest,,hive,SaaS账号统计
2019-07-16 01:51:10,2019-08-01 19:08:56,264687,report_open_saas_company_list_day,datest,,hive,SaaS企业信息
2018-09-10 02:19:39,2019-08-01 19:08:56,270313,report_open_sdk_useage,datest,,hive,
2018-09-10 03:02:43,2019-08-01 19:08:56,164601,report_open_sdk_useage_js,datest,,hive,
2018-09-10 03:31:00,2019-08-01 19:08:56,164607,report_open_sdk_useage_stat,datest,,hive,
2018-09-10 04:39:03,2019-08-01 19:08:56,164623,report_open_sdk_useage_stat_js,datest,,hive,
2019-07-30 04:54:52,2019-08-01 19:08:56,270652,report_open_transform_stat_day,datest,,hive,开放平台各个维度的转化率
2019-07-08 11:48:30,2019-08-01 19:08:56,260569,report_open_web_page_stat_day,datest,,hive,官网用户流量统计
2019-01-23 07:53:51,2019-08-01 19:08:56,219476,report_preview_valueadd_uv_stat,datest,,hive,
2019-04-08 05:01:30,2019-08-01 19:08:56,227417,report_productline_multimedia_stat,datest,,hive,
2018-10-12 01:52:13,2019-08-01 19:08:56,202842,report_ptz_control_stat,datest,,hive,
2018-09-29 02:48:44,2019-08-01 19:08:56,184117,report_ptz_p2pcontrol_stat,datest,,hive,
2018-10-08 07:35:00,2019-08-01 19:08:56,172938,report_sensor_alarm_stat,datest,,hive,
2018-10-08 07:30:27,2019-08-01 19:08:56,172936,report_sensor_function_usage_stat,datest,,hive,
2018-10-08 07:22:41,2019-08-01 19:08:56,172933,report_sensor_usage_stat,datest,,hive,
2018-10-08 07:56:09,2019-08-01 19:08:56,172944,report_sensor_user_stay_rate_stat,datest,,hive,
2018-10-08 07:47:16,2019-08-01 19:08:56,172941,report_sensor_user_staytime_stat,datest,,hive,
2019-01-18 02:02:26,2019-08-01 19:08:56,203205,report_share_camera_stat,datest,,hive,
2018-11-29 06:29:35,2019-08-01 19:08:56,189444,report_smart_statistics_stat,datest,,hive,
2019-06-11 11:30:23,2019-08-01 19:08:56,248166,report_sms_message_length_stat_day,datest,,hive,供应商短信按照计费条数拆分统计
2018-03-22 10:23:05,2019-08-01 19:08:56,113590,report_talkback_detail_stat,datest,,hive,
2018-05-05 04:45:46,2019-08-01 19:08:56,126717,report_talkback_error_stat,datest,,hive,
2018-03-22 10:27:15,2019-08-01 19:08:56,113592,report_talkback_stat,datest,,hive,
2019-06-17 10:12:30,2019-08-01 19:08:56,250572,report_tel_coupon_card_use_stat_day,datest,,hive,
2019-06-12 11:45:09,2019-08-01 19:08:56,248649,report_tel_dial_dev_stat_day,datest,,hive,
2019-02-21 07:43:45,2019-08-01 19:08:56,229550,report_tel_pay_path_stat,datest,,hive,
2019-04-22 08:05:29,2019-08-01 19:08:56,231784,report_tel_pay_usertype_stat,datest,,hive,电话提醒支付用户设备类型
2019-06-17 10:52:21,2019-08-01 19:08:56,250581,report_telalarm_card_use_stat_day,datest,,hive,
2019-06-24 08:41:30,2019-08-01 19:08:56,253169,report_telalarm_dial_sms_info_day,datest,,hive,
2019-02-21 07:23:42,2019-08-01 19:08:56,249559,report_telalarm_service_use_stat,datest,,hive,
2019-06-25 09:44:36,2019-08-01 19:08:56,253372,report_telalarm_sms_error_code_info_day,datest,,hive,
2019-06-12 09:55:03,2019-08-01 19:08:56,248617,report_telalarm_user_actions_analyse_day,datest,,hive,
2019-04-28 10:27:52,2019-08-01 19:08:56,233526,report_telalarm_user_actions_analyse_info_day,datest,,hive,
2019-04-19 04:07:44,2019-08-01 19:08:56,230858,report_user_feature_stat_month,datest,,hive,
2019-07-11 04:24:33,2019-08-01 19:08:56,262822,report_user_tag_fillin_stat_day,datest,,hive,用户场景标签填写统计
2018-11-16 04:44:19,2019-08-01 19:08:56,184441,report_vtmlog_parallel_stat,datest,,hive,
2019-04-15 09:59:03,2019-08-01 19:08:56,229603,report_ys_devtype_version_stat,datest,,hive,
2019-05-18 11:35:49,2019-08-01 19:08:56,239934,shipin7_share_camera,datest,,hive,分享设备序列号
2018-04-17 11:16:49,2019-08-01 19:08:56,121281,shipin7_share_camera_channel,datest,,hive,
2019-04-01 04:04:44,2019-08-01 19:08:56,266865,studio_bandwidth_day,datest,,hive,工作室高峰并发带宽统计
2018-08-16 04:40:18,2019-08-01 19:08:56,157236,studio_business_function_day,datest,,hive,工作室业务功能操作报表---H5加载、功能操作、本地设备操作、对讲报表
2018-12-28 05:01:00,2019-08-01 19:08:56,205276,studio_client_upgrade_result_day,datest,,hive,工作室升级报表
2018-10-22 09:42:29,2019-08-01 19:08:56,176921,studio_dump_day,datest,,hive,工作室崩溃统计用以发邮件
2018-08-27 10:26:40,2019-08-01 19:08:56,160384,studio_lost_week,datest,,hive,工作室流失报表-周报
2019-04-23 08:31:14,2019-08-01 19:08:56,232098,studio_preview_service_buy_day,datest,,hive,工作室无限制预览服务销售数据统计
2018-12-10 04:39:09,2019-08-01 19:08:56,199005,studio_preview_service_day,datest,,hive,工作室预览服务日表
2019-06-17 03:40:47,2019-08-01 19:08:56,250657,studio_preview_service_enter_day,datest,,hive,工作室预览服务入口曝光点击日报
2019-04-28 02:37:27,2019-08-01 19:08:56,233588,studio_preview_service_lachine_user_day,datest,,hive,工作室无限制预览服务拉新用户数统计
2019-06-12 11:24:48,2019-08-01 19:08:56,248641,studio_preview_service_payment_funnel_day,datest,,hive,工作室预览服务支付漏斗日报
2019-04-28 02:39:53,2019-08-01 19:08:56,233592,studio_preview_service_stay_user_day,datest,,hive,工作室无限制预览服务留存用户数统计
2018-12-10 04:39:10,2019-08-01 19:08:56,191563,studio_preview_service_week,datest,,hive,工作室预览服务月表
2018-08-16 06:53:04,2019-08-01 19:08:56,157271,studio_stream_day,datest,,hive,工作室基础报表___耗时、耗时分布报表
2018-08-16 05:20:20,2019-08-01 19:08:56,157250,studio_success_rate_day,datest,,hive,工作室基础报表---成功率报表
2019-02-21 04:40:31,2019-08-01 19:08:56,213452,studio_upgrade_dump_day,datest,,hive,工作室升级崩溃统计用以发邮件
2019-06-14 09:28:06,2019-08-01 19:08:56,249526,tel_alarm_voice_task_day,datest,,hive,
2019-06-13 02:24:01,2019-08-01 19:08:56,249232,telalarm_convert_and_stay_stat_day,datest,,hive,
2019-02-21 06:41:16,2019-08-01 19:08:56,226225,telalarm_h5_info_day,datest,,hive,
2018-11-08 02:30:04,2019-08-01 19:08:56,182015,upup_proxy_res_day,datest,,hive,
2018-11-12 11:39:37,2019-08-01 19:08:56,183144,user_active_day,datest,,hive,
2018-12-03 11:28:42,2019-08-01 19:08:56,189387,user_active_month,datest,,hive,
2018-11-14 06:25:07,2019-08-01 19:08:56,183848,user_alarm_day,datest,,hive,
2018-12-03 01:54:37,2019-08-01 19:08:56,189418,user_alarm_month,datest,,hive,
2018-09-05 11:03:36,2019-08-01 19:08:56,163066,user_app_http_api_day,datest,,hive,user_app_http_api_day
2019-07-27 11:29:19,2019-08-01 19:08:56,269514,user_login_day,datest,,hive,日活统计
2019-07-27 11:54:55,2019-08-01 19:08:56,269521,user_login_month,datest,,hive,月活统计
2019-07-27 12:31:22,2019-08-01 19:08:56,269529,user_login_report_day,datest,,hive,总用户的日活、周活、月活统计
2019-07-27 11:38:44,2019-08-01 19:08:56,269517,user_login_week,datest,,hive,周活统计
2018-11-14 06:06:08,2019-08-01 19:08:56,183842,user_playback_day,datest,,hive,
2018-12-03 02:06:37,2019-08-01 19:08:56,189424,user_playback_month,datest,,hive,
2018-11-14 05:58:50,2019-08-01 19:08:56,183840,user_preview_day,datest,,hive,
2018-12-03 02:08:20,2019-08-01 19:08:56,189425,user_preview_month,datest,,hive,
2018-11-12 11:40:34,2019-08-01 19:08:56,183145,user_stay_time_day,datest,,hive,
2018-12-03 02:14:37,2019-08-01 19:08:56,189427,user_stay_time_month,datest,,hive,
2019-07-17 11:30:21,2019-08-01 19:08:56,264934,user_tag,datest,,hive,用户标签
2019-07-17 11:37:09,2019-08-01 19:08:56,264937,user_tag2,datest,,hive,
2018-11-14 06:14:30,2019-08-01 19:08:56,183845,user_talkback_day,datest,,hive,
2018-12-03 02:25:40,2019-08-01 19:08:56,189430,user_talkback_month,datest,,hive,
2018-09-05 11:23:30,2019-08-01 19:08:56,163071,user_video_request_day,datest,,hive,user_video_request_day
2017-12-23 11:29:33,2019-08-01 19:08:56,87543,video_main_stat,datest,,hive,
2018-07-31 04:29:55,2019-08-01 19:08:56,152497,video_stat_area,datest,,hive,video_stat_area
2018-04-17 01:57:47,2019-08-01 19:08:56,121316,vtdu_bandwidth_hist,datest,,hive,
2018-04-17 02:31:01,2019-08-01 19:08:56,121626,vtdu_bandwidth_stat,datest,,hive,
2018-01-05 02:42:01,2019-08-01 19:08:56,91417,vtdu_decomposition_day,datest,,hive,
2019-06-06 02:23:38,2019-08-01 19:08:56,246501,ys_user_score_month,datest,,hive,
2019-05-08 11:26:37,2019-08-01 19:08:56,236708,ys_user_score_month_temp,datest,,hive,
2019-05-08 11:39:21,2019-08-01 19:08:56,236711,ys_user_score_month_temp2,datest,,hive,
2018-05-25 10:34:21,2019-08-01 19:08:56,132593,az_tb,default,,hive,
2018-04-02 04:14:37,2019-08-01 19:08:56,116872,bzx_third_ipc_20180331,default,,hive,
2017-12-14 08:42:22,2019-08-01 19:08:56,85038,kylin_intermediate_cubeapi_ab8a28f4_cc50_4d88_813a_b593e4112e74,default,,hive,
2017-12-14 08:01:52,2019-08-01 19:08:56,85027,kylin_intermediate_sca_e7a846e7_2df1_4bec_9adc_9dc98d8eda7e,default,,hive,
2017-12-14 04:32:23,2019-08-01 19:08:56,84983,kylin_intermediate_test_cube_4e792133_6934_4363_b1b2_5bf3aa5695cb,default,,hive,
2017-12-14 04:04:52,2019-08-01 19:08:56,84977,kylin_intermediate_test_cube_6ff82db3_7172_4aab_91e8_5a066e0d6c9f,default,,hive,
2017-12-14 03:49:22,2019-08-01 19:08:56,84973,kylin_intermediate_test_cube_c668bcf5_7b71_4240_b840_bbb8dedea641,default,,hive,
2017-12-14 03:12:58,2019-08-01 19:08:56,84965,kylin_intermediate_test_cube_d44506e3_4586_4054_8386_d3742e511396,default,,hive,
2019-06-25 02:28:06,2019-08-01 19:08:56,253519,ms_user_action,default,,hive,
2019-06-25 02:28:40,2019-08-01 19:08:56,253540,passenger,default,,hive,
2018-03-08 11:06:43,2019-08-01 19:08:56,109498,device_cloud_rec_post,device,,hive,
2018-03-08 11:07:48,2019-08-01 19:08:56,109499,device_cloud_report_cmd,device,,hive,
2018-03-08 11:05:28,2019-08-01 19:08:56,109497,device_cloud_req_cmd,device,,hive,
2018-01-12 10:50:34,2019-08-01 19:08:56,132313,device_ipc_cloud,device,,hive,
2017-12-26 09:53:05,2019-08-01 19:08:56,88403,device_onoff,device,,hive,
2018-06-26 09:55:33,2019-08-01 19:08:56,142131,device_temp,device,,hive,
2018-08-03 10:46:57,2019-08-01 19:08:56,153349,test,device,,hive,
2019-04-12 04:10:29,2019-08-01 19:08:56,228632,city_relation_ip,dmn,,hive,
2019-04-12 04:10:30,2019-08-01 19:08:56,228633,city_relation_mobile,dmn,,hive,
2019-04-12 04:10:28,2019-08-01 19:08:56,228631,city_residents,dmn,,hive,
2019-04-30 04:32:47,2019-08-01 19:08:56,234265,dmn_a1_channel_type,dmn,,hive,
2018-12-20 03:05:56,2019-08-01 19:08:56,194538,dmn_alarm_system_code,dmn,,hive,系统代码表
2019-04-09 06:45:42,2019-08-01 19:08:56,227755,dmn_alarm_valueadded_product,dmn,,hive,
2018-04-09 10:31:46,2019-08-01 19:08:56,118891,dmn_app_button,dmn,,hive,
2019-06-26 02:23:53,2019-08-01 19:08:56,254079,dmn_city_level,dmn,,hive,
2017-06-12 01:40:04,2019-08-01 19:08:56,237077,dmn_client_new_version,dmn,,hive,
2019-02-14 04:29:26,2019-08-01 19:08:56,211320,dmn_client_version,dmn,,hive,
2019-04-30 04:33:42,2019-08-01 19:08:56,234266,dmn_cloud_cost_month,dmn,,hive,
2019-07-17 11:38:54,2019-08-01 19:08:56,264938,dmn_cloud_provider,dmn,,hive,设备云供应商信息
2017-06-08 07:35:58,2019-08-01 19:08:56,30391,dmn_compu_room_ip,dmn,,hive,
2018-11-06 04:15:13,2019-08-01 19:08:56,230503,dmn_date,dmn,,hive,日期维度表
2018-07-29 04:29:20,2019-08-01 19:08:56,151915,dmn_device_capacity,dmn,,hive,
2019-03-19 10:02:50,2019-08-01 19:08:56,221189,dmn_device_price_new,dmn,,hive,
2019-01-08 10:22:03,2019-08-01 19:08:56,200130,dmn_device_property,dmn,,hive,
2018-09-11 04:36:27,2019-08-01 19:08:56,164921,dmn_device_sdk_version,dmn,,hive,sdk版本
2017-10-12 02:26:20,2019-08-01 19:08:56,66724,dmn_device_type_lvl2,dmn,,hive,
2018-12-29 05:53:07,2019-08-01 19:08:56,197248,dmn_device_type_lvl3,dmn,,hive,
2019-01-30 03:30:43,2019-08-01 19:08:56,206857,dmn_device_type_lvl3_bak,dmn,,hive,
2019-05-28 02:25:21,2019-08-01 19:08:56,243421,dmn_device_type_lvl4,dmn,,hive,
2019-05-16 07:06:54,2019-08-01 19:08:56,239390,dmn_device_version_detail,dmn,,hive,设备版本表
2019-07-16 04:13:26,2019-08-01 19:08:56,264632,dmn_haikang_ipc_pixel,dmn,,hive,海康ipc像素码表
2019-07-16 04:07:19,2019-08-01 19:08:56,264630,dmn_haikang_ipc_shape,dmn,,hive,海康ipc机型码表
2018-03-20 06:55:36,2019-08-01 19:08:56,113100,dmn_mobile_belong,dmn,,hive, 手机号段归属地
2018-07-23 02:45:36,2019-08-01 19:08:56,150052,dmn_mobile_belong_new,dmn,,hive,
2019-04-28 05:14:00,2019-08-01 19:08:56,233629,dmn_nbs_city_level,dmn,,hive,
2019-02-20 04:21:58,2019-08-01 19:08:56,213118,dmn_om_mall_config,dmn,,hive,
2018-08-30 06:56:00,2019-08-01 19:08:56,161362,dmn_open_admin_account_platform_relationship,dmn,,hive,
2019-06-13 11:42:51,2019-08-01 19:08:56,249184,dmn_operator,dmn,,hive,运营商码表
2019-05-16 07:07:38,2019-08-01 19:08:56,239391,dmn_p2p_device_version_detail,dmn,,hive,支持p2p打洞设备版本表
2018-02-11 04:08:32,2019-08-01 19:08:56,102276,dmn_phone_model,dmn,,hive,
2019-06-13 11:22:21,2019-08-01 19:08:56,249178,dmn_province_city_area,dmn,,hive,省市区县码表包括港澳台
2019-03-13 10:50:07,2019-08-01 19:08:56,219397,dmn_record_umeng,dmn,,hive,
2019-04-09 07:18:01,2019-08-01 19:08:56,227762,dmn_sap_material,dmn,,hive,物料码表
2019-03-18 04:26:43,2019-08-01 19:08:56,220968,dmn_sap_sale_channel,dmn,,hive,销售渠道
2019-04-15 04:34:58,2019-08-01 19:08:56,229558,dmn_sdk_version,dmn,,hive,设备sdk版本码表
2019-07-31 02:10:42,2019-08-01 19:08:56,270814,dmn_sdk_version_tmp,dmn,,hive,
2019-04-18 04:52:28,2019-08-01 19:08:56,230505,dmn_subdevicetype_avgprice,dmn,,hive,
2018-09-17 06:44:26,2019-08-01 19:08:56,166747,dmn_support_antarmy_version,dmn,,hive,
2019-02-20 04:22:44,2019-08-01 19:08:56,227386,dmn_valueadded_commodity_config,dmn,,hive,增长服务商品配置
2019-06-28 02:57:47,2019-08-01 19:08:56,255416,ad_user_show_click_day,dwa,,hive,
2019-06-28 03:57:27,2019-08-01 19:08:56,255435,ad_user_third_request_day,dwa,,hive,
2018-08-15 10:25:19,2019-08-01 19:08:56,236019,adm_app_video_stat_hour,dwa,,hive,
2019-05-05 06:48:12,2019-08-01 19:08:56,235828,adm_app_video_stat_sub_hour,dwa,,hive,实时解析视频取流日志中的部分字段
2018-10-22 04:09:37,2019-08-01 19:08:56,177028,alarm_alarm_metadata_hist,dwa,,hive,手机传感器用户报警消息中间表
2019-06-29 03:39:37,2019-08-01 19:08:56,255781,alarm_event_user_info_day,dwa,,hive,
2019-06-27 08:05:12,2019-08-01 19:08:56,261726,antarmy_hist,dwa,,hive,
2018-08-31 11:06:12,2019-08-01 19:08:56,161557,antarmy_parallel_channels_day,dwa,,hive,
2018-09-03 10:07:00,2019-08-01 19:08:56,162425,antarmy_vtdu_compare_day,dwa,,hive,
2018-05-23 06:19:27,2019-08-01 19:08:56,132098,app_device_record_search,dwa,,hive,
2018-05-23 06:19:33,2019-08-01 19:08:56,132099,app_device_record_search_errorcode,dwa,,hive,
2019-06-28 03:59:48,2019-08-01 19:08:56,255437,app_native_ad_user_request_day,dwa,,hive,
2018-08-03 11:31:15,2019-08-01 19:08:56,153360,app_page_flow,dwa,,hive,
2018-07-04 02:02:02,2019-08-01 19:08:56,144385,app_page_flow_main5page,dwa,,hive,
2019-07-04 07:09:20,2019-08-01 19:08:56,259237,app_page_flow_user_day,dwa,,hive,
2019-01-11 02:15:27,2019-08-01 19:08:56,201103,app_preview_visit_info,dwa,,hive,
2019-07-25 11:45:35,2019-08-01 19:08:56,268197,app_system_event_user_info_day,dwa,,hive,app_system_event中间层
2019-07-02 09:52:08,2019-08-01 19:08:56,258335,app_user_action_day,dwa,,hive,
2018-09-03 07:22:18,2019-08-01 19:08:56,162550,appraise_stat_day,dwa,,hive,
2019-05-29 02:56:14,2019-08-01 19:08:56,243773,back_end_device_user,dwa,,hive,
2018-08-02 06:32:32,2019-08-01 19:08:56,152970,before_first_success_preview,dwa,,hive,
2019-03-13 04:27:44,2019-08-01 19:08:56,219475,cloud_device_buy_info,dwa,,hive,
2019-05-16 08:13:21,2019-08-01 19:08:56,253700,cloud_device_detail_info_all_day,dwa,,hive,
2019-05-23 07:12:12,2019-08-01 19:08:56,253717,cloud_device_detail_info_all_old_day,dwa,,hive,云存储历史订单表
2019-05-18 02:44:11,2019-08-01 19:08:56,253739,cloud_device_detail_info_day,dwa,,hive,
2019-05-18 02:45:41,2019-08-01 19:08:56,253744,cloud_device_first_latest_pay_detail_day,dwa,,hive,
2019-06-05 02:25:08,2019-08-01 19:08:56,246147,cloud_device_pay_from_day,dwa,,hive,云存储主页访问设备分类
2019-03-13 03:46:55,2019-08-01 19:08:56,219465,cloud_device_pay_info,dwa,,hive,
2019-05-31 02:38:38,2019-08-01 19:08:56,253755,cloud_order_keep_day,dwa,,hive,
